frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
3541,59.017,584.0,362.0,12.0,11.0,960,540
3542,59.033,591.0,368.0,12.0,11.0,960,540
3543,59.05,594.0,372.0,12.0,11.0,960,540
3544,59.067,596.0,373.0,12.0,11.0,960,540
3545,59.083,597.0,376.0,12.0,11.0,960,540
3546,59.1,597.0,377.0,12.0,11.0,960,540
3547,59.117,598.0,378.0,12.0,11.0,960,540
3548,59.133,598.0,378.0,12.0,11.0,960,540
3549,59.15,599.0,379.0,12.0,11.0,960,540
3550,59.167,600.0,378.0,12.0,11.0,960,540
3551,59.183,600.0,376.0,12.0,11.0,960,540
3552,59.2,601.0,375.0,12.0,11.0,960,540
3553,59.217,603.0,373.0,12.0,11.0,960,540
3554,59.233,603.0,372.0,12.0,11.0,960,540
3555,59.25,603.0,372.0,12.0,11.0,960,540
3556,59.267,603.0,371.0,12.0,11.0,960,540
3557,59.283,603.0,372.0,12.0,11.0,960,540
3558,59.3,600.0,377.0,12.0,11.0,960,540
3559,59.317,591.0,385.0,12.0,11.0,960,540
3560,59.333,582.0,394.0,12.0,11.0,960,540
3561,59.35,,,,,960,540
3562,59.367,704.0,267.0,10.0,10.0,960,540
3563,59.383,,,,,960,540
3564,59.4,651.0,318.0,11.0,10.0,960,540
3565,59.417,640.0,329.0,11.0,10.0,960,540
3566,59.433,,,,,960,540
3567,59.45,615.0,361.0,10.0,9.0,960,540
3568,59.467,611.0,367.0,10.0,9.0,960,540
3569,59.483,608.0,372.0,10.0,9.0,960,540
3570,59.5,607.0,375.0,10.0,9.0,960,540
3571,59.517,606.0,377.0,10.0,9.0,960,540
3572,59.533,605.0,377.0,10.0,9.0,960,540
3573,59.55,604.0,378.0,10.0,9.0,960,540
3574,59.567,603.0,378.0,10.0,9.0,960,540
3575,59.583,602.0,379.0,10.0,9.0,960,540
3576,59.6,601.0,380.0,10.0,9.0,960,540
3577,59.617,599.0,380.0,10.0,9.0,960,540
3578,59.633,595.0,382.0,10.0,9.0,960,540
3579,59.65,589.0,384.0,10.0,9.0,960,540
3580,59.667,587.0,387.0,10.0,9.0,960,540
3581,59.683,586.0,388.0,10.0,9.0,960,540
3582,59.7,585.0,388.0,10.0,9.0,960,540
3583,59.717,584.0,390.0,10.0,9.0,960,540
3584,59.733,584.0,389.0,10.0,9.0,960,540
3585,59.75,584.0,390.0,10.0,9.0,960,540
3586,59.767,584.0,390.0,10.0,9.0,960,540
3587,59.783,584.0,389.0,10.0,9.0,960,540
3588,59.8,588.0,391.0,10.0,9.0,960,540
3589,59.817,595.0,392.0,10.0,9.0,960,540
3590,59.833,612.0,393.0,10.0,9.0,960,540
3591,59.85,,,,,960,540
3592,59.867,542.0,408.0,12.0,10.0,960,540
3593,59.883,,,,,960,540
3594,59.9,789.0,397.0,10.0,9.0,960,540
3595,59.917,,,,,960,540
3596,59.933,895.0,215.0,9.0,10.0,960,540
3597,59.95,,,,,960,540
3598,59.967,975.0,213.0,10.0,10.0,960,540
3599,59.983,,,,,960,540
3600,60.0,1009.0,212.0,10.0,10.0,960,540
3601,60.017,1022.0,212.0,10.0,10.0,960,540
3602,60.033,1026.0,212.0,10.0,10.0,960,540
3603,60.05,1027.0,211.0,10.0,10.0,960,540
3604,60.067,1028.0,210.0,10.0,10.0,960,540
3605,60.083,1030.0,209.0,10.0,10.0,960,540
3606,60.1,1033.0,209.0,10.0,10.0,960,540
3607,60.117,1041.0,208.0,10.0,10.0,960,540
3608,60.133,1050.0,208.0,10.0,10.0,960,540
3609,60.15,1056.0,209.0,10.0,10.0,960,540
3610,60.167,1064.0,209.0,10.0,10.0,960,540
3611,60.183,1072.0,210.0,10.0,10.0,960,540
3612,60.2,1074.0,209.0,10.0,10.0,960,540
3613,60.217,1076.0,209.0,10.0,10.0,960,540
3614,60.233,1076.0,209.0,10.0,10.0,960,540
3615,60.25,1077.0,210.0,10.0,10.0,960,540
3616,60.267,1079.0,209.0,10.0,10.0,960,540
3617,60.283,1081.0,209.0,10.0,10.0,960,540
3618,60.3,1083.0,209.0,10.0,10.0,960,540
3619,60.317,1085.0,209.0,10.0,10.0,960,540
3620,60.333,1086.0,209.0,10.0,10.0,960,540
3621,60.35,1086.0,209.0,10.0,10.0,960,540
3622,60.367,1088.0,209.0,10.0,10.0,960,540
3623,60.383,1089.0,209.0,10.0,10.0,960,540
3624,60.4,1089.0,209.0,10.0,10.0,960,540
3625,60.417,1089.0,209.0,10.0,10.0,960,540
3626,60.433,1090.0,208.0,10.0,10.0,960,540
3627,60.45,1090.0,209.0,10.0,10.0,960,540
3628,60.467,1090.0,209.0,10.0,10.0,960,540
3629,60.483,1090.0,209.0,10.0,10.0,960,540
3630,60.5,1091.0,210.0,10.0,10.0,960,540
3631,60.517,1095.0,212.0,10.0,10.0,960,540
3632,60.533,1101.0,216.0,10.0,10.0,960,540
3633,60.55,1106.0,220.0,10.0,10.0,960,540
3634,60.567,1113.0,225.0,10.0,10.0,960,540
3635,60.583,1117.0,228.0,10.0,10.0,960,540
3636,60.6,1125.0,235.0,10.0,10.0,960,540
3637,60.617,1131.0,239.0,10.0,10.0,960,540
3638,60.633,1133.0,241.0,10.0,10.0,960,540
3639,60.65,1138.0,245.0,10.0,10.0,960,540
3640,60.667,1141.0,247.0,10.0,10.0,960,540
3641,60.683,1142.0,248.0,10.0,10.0,960,540
3642,60.7,1143.0,250.0,10.0,10.0,960,540
3643,60.717,1144.0,251.0,10.0,10.0,960,540
3644,60.733,1145.0,251.0,10.0,10.0,960,540
3645,60.75,1147.0,251.0,10.0,10.0,960,540
3646,60.767,1149.0,252.0,10.0,10.0,960,540
3647,60.783,1151.0,253.0,10.0,10.0,960,540
3648,60.8,1154.0,253.0,10.0,10.0,960,540
3649,60.817,1154.0,253.0,10.0,10.0,960,540
3650,60.833,1154.0,253.0,10.0,10.0,960,540
3651,60.85,1154.0,253.0,10.0,10.0,960,540
3652,60.867,1155.0,253.0,10.0,10.0,960,540
3653,60.883,1154.0,253.0,10.0,10.0,960,540
3654,60.9,1153.0,254.0,10.0,10.0,960,540
3655,60.917,1150.0,255.0,10.0,10.0,960,540
3656,60.933,1140.0,262.0,10.0,10.0,960,540
3657,60.95,1135.0,266.0,10.0,10.0,960,540
3658,60.967,1126.0,274.0,10.0,10.0,960,540
3659,60.983,,,,,960,540
3660,61.0,1126.0,464.0,9.0,10.0,960,540
3661,61.017,1114.0,472.0,9.0,10.0,960,540
3662,61.033,1105.0,478.0,9.0,10.0,960,540
3663,61.05,1098.0,483.0,9.0,10.0,960,540
3664,61.067,1089.0,488.0,9.0,10.0,960,540
3665,61.083,1085.0,490.0,9.0,10.0,960,540
3666,61.1,1082.0,491.0,9.0,10.0,960,540
3667,61.117,1079.0,493.0,9.0,10.0,960,540
3668,61.133,1079.0,492.0,9.0,10.0,960,540
3669,61.15,1079.0,493.0,9.0,10.0,960,540
3670,61.167,1079.0,494.0,9.0,10.0,960,540
3671,61.183,1079.0,495.0,9.0,10.0,960,540
3672,61.2,1080.0,497.0,9.0,10.0,960,540
3673,61.217,1082.0,501.0,9.0,10.0,960,540
3674,61.233,1085.0,504.0,9.0,10.0,960,540
3675,61.25,1086.0,505.0,9.0,10.0,960,540
3676,61.267,1089.0,508.0,9.0,10.0,960,540
3677,61.283,1090.0,509.0,9.0,10.0,960,540
3678,61.3,1090.0,509.0,9.0,10.0,960,540
3679,61.317,1090.0,511.0,9.0,10.0,960,540
3680,61.333,1090.0,512.0,9.0,10.0,960,540
3681,61.35,1090.0,513.0,9.0,10.0,960,540
3682,61.367,1089.0,514.0,9.0,10.0,960,540
3683,61.383,1090.0,515.0,9.0,10.0,960,540
3684,61.4,1090.0,515.0,9.0,10.0,960,540
3685,61.417,1090.0,516.0,9.0,10.0,960,540
3686,61.433,1090.0,517.0,9.0,10.0,960,540
3687,61.45,1090.0,517.0,9.0,10.0,960,540
3688,61.467,1089.0,518.0,9.0,10.0,960,540
3689,61.483,1089.0,519.0,9.0,10.0,960,540
3690,61.5,1089.0,519.0,9.0,10.0,960,540
3691,61.517,1089.0,519.0,9.0,10.0,960,540
3692,61.533,1090.0,520.0,9.0,10.0,960,540
3693,61.55,1089.0,520.0,9.0,10.0,960,540
3694,61.567,1089.0,520.0,9.0,10.0,960,540
3695,61.583,1089.0,520.0,9.0,10.0,960,540
3696,61.6,1089.0,519.0,9.0,10.0,960,540
3697,61.617,1084.0,521.0,9.0,10.0,960,540
3698,61.633,1080.0,521.0,9.0,10.0,960,540
3699,61.65,1064.0,524.0,9.0,10.0,960,540
3700,61.667,,,,,960,540
3701,61.683,1305.0,413.0,11.0,10.0,960,540
3702,61.7,,,,,960,540
3703,61.717,1262.0,424.0,11.0,9.0,960,540
3704,61.733,1247.0,427.0,11.0,9.0,960,540
3705,61.75,1239.0,429.0,11.0,9.0,960,540
3706,61.767,1225.0,433.0,11.0,9.0,960,540
3707,61.783,1223.0,434.0,11.0,9.0,960,540
3708,61.8,1222.0,435.0,11.0,9.0,960,540
3709,61.817,1221.0,436.0,11.0,9.0,960,540
3710,61.833,1222.0,435.0,11.0,9.0,960,540
3711,61.85,1221.0,435.0,11.0,9.0,960,540
3712,61.867,1223.0,436.0,10.0,8.0,960,540
3713,61.883,1223.0,436.0,10.0,8.0,960,540
3714,61.9,1226.0,435.0,10.0,8.0,960,540
3715,61.917,1229.0,435.0,10.0,8.0,960,540
3716,61.933,1232.0,435.0,10.0,8.0,960,540
3717,61.95,1234.0,434.0,10.0,8.0,960,540
3718,61.967,1234.0,434.0,10.0,8.0,960,540
3719,61.983,1234.0,433.0,10.0,8.0,960,540
3720,62.0,1234.0,433.0,10.0,8.0,960,540
3721,62.017,1235.0,433.0,10.0,8.0,960,540
3722,62.033,1235.0,432.0,10.0,8.0,960,540
3723,62.05,1237.0,430.0,10.0,8.0,960,540
3724,62.067,1238.0,430.0,10.0,8.0,960,540
3725,62.083,1238.0,430.0,10.0,8.0,960,540
3726,62.1,1238.0,432.0,10.0,8.0,960,540
3727,62.117,1237.0,438.0,10.0,8.0,960,540
3728,62.133,1236.0,448.0,11.0,9.0,960,540
3729,62.15,1236.0,461.0,11.0,9.0,960,540
3730,62.167,1237.0,476.0,11.0,9.0,960,540
3731,62.183,1236.0,485.0,11.0,9.0,960,540
3732,62.2,,,,,960,540
3733,62.217,,,,,960,540
3734,62.233,1234.0,540.0,11.0,9.0,960,540
3735,62.25,,,,,960,540
3736,62.267,,,,,960,540
3737,62.283,,,,,960,540
3738,62.3,,,,,960,540
3739,62.317,1233.0,592.0,10.0,9.0,960,540
3740,62.333,1234.0,592.0,10.0,9.0,960,540
3741,62.35,1240.0,592.0,10.0,9.0,960,540
3742,62.367,1243.0,591.0,10.0,9.0,960,540
3743,62.383,1246.0,592.0,10.0,9.0,960,540
3744,62.4,1249.0,592.0,10.0,9.0,960,540
3745,62.417,1250.0,591.0,10.0,9.0,960,540
3746,62.433,1252.0,591.0,10.0,9.0,960,540
3747,62.45,1256.0,591.0,10.0,9.0,960,540
3748,62.467,1258.0,590.0,10.0,9.0,960,540
3749,62.483,1258.0,589.0,10.0,9.0,960,540
3750,62.5,1258.0,589.0,10.0,9.0,960,540
3751,62.517,1258.0,589.0,10.0,9.0,960,540
3752,62.533,1258.0,589.0,10.0,9.0,960,540
3753,62.55,1261.0,589.0,10.0,9.0,960,540
3754,62.567,1262.0,589.0,10.0,9.0,960,540
3755,62.583,1262.0,590.0,10.0,9.0,960,540
3756,62.6,1263.0,589.0,10.0,9.0,960,540
3757,62.617,1263.0,589.0,10.0,9.0,960,540
3758,62.633,1263.0,590.0,10.0,9.0,960,540
3759,62.65,1263.0,589.0,10.0,9.0,960,540
3760,62.667,1260.0,589.0,10.0,9.0,960,540
3761,62.683,1251.0,586.0,10.0,9.0,960,540
3762,62.7,1240.0,585.0,10.0,9.0,960,540
3763,62.717,,,,,960,540
3764,62.733,736.0,852.0,10.0,9.0,960,540
3765,62.75,,,,,960,540
3766,62.767,621.0,839.0,11.0,11.0,960,540
3767,62.783,,,,,960,540
3768,62.8,,,,,960,540
3769,62.817,521.0,825.0,13.0,11.0,960,540
3770,62.833,,,,,960,540
3771,62.85,486.0,811.0,14.0,11.0,960,540
3772,62.867,482.0,806.0,14.0,11.0,960,540
3773,62.883,478.0,800.0,14.0,11.0,960,540
3774,62.9,475.0,796.0,14.0,11.0,960,540
3775,62.917,474.0,795.0,14.0,11.0,960,540
3776,62.933,471.0,792.0,14.0,11.0,960,540
3777,62.95,468.0,791.0,14.0,11.0,960,540
3778,62.967,467.0,791.0,14.0,11.0,960,540
3779,62.983,466.0,791.0,14.0,11.0,960,540
3780,63.0,464.0,791.0,14.0,11.0,960,540
3781,63.017,463.0,792.0,14.0,11.0,960,540
3782,63.033,459.0,793.0,14.0,11.0,960,540
3783,63.05,458.0,794.0,14.0,11.0,960,540
3784,63.067,457.0,794.0,14.0,11.0,960,540
3785,63.083,455.0,795.0,14.0,11.0,960,540
3786,63.1,454.0,795.0,14.0,11.0,960,540
3787,63.117,453.0,796.0,14.0,11.0,960,540
3788,63.133,451.0,795.0,14.0,11.0,960,540
3789,63.15,450.0,797.0,14.0,11.0,960,540
3790,63.167,450.0,796.0,14.0,11.0,960,540
3791,63.183,450.0,796.0,14.0,11.0,960,540
3792,63.2,449.0,791.0,14.0,11.0,960,540
3793,63.217,445.0,777.0,14.0,11.0,960,540
3794,63.233,440.0,757.0,14.0,11.0,960,540
3795,63.25,,,,,960,540
3796,63.267,425.0,694.0,14.0,11.0,960,540
3797,63.283,,,,,960,540
3798,63.3,716.0,921.0,12.0,10.0,960,540
3799,63.317,,,,,960,540
3800,63.333,699.0,848.0,11.0,10.0,960,540
3801,63.35,,,,,960,540
3802,63.367,487.0,757.0,13.0,12.0,960,540
3803,63.383,483.0,747.0,13.0,12.0,960,540
3804,63.4,480.0,736.0,13.0,12.0,960,540
3805,63.417,478.0,726.0,13.0,12.0,960,540
3806,63.433,475.0,717.0,13.0,12.0,960,540
3807,63.45,473.0,711.0,13.0,12.0,960,540
3808,63.467,470.0,705.0,13.0,12.0,960,540
3809,63.483,468.0,703.0,13.0,12.0,960,540
3810,63.5,464.0,700.0,13.0,12.0,960,540
3811,63.517,455.0,694.0,13.0,12.0,960,540
3812,63.533,450.0,691.0,13.0,12.0,960,540
3813,63.55,443.0,686.0,13.0,12.0,960,540
3814,63.567,432.0,679.0,13.0,12.0,960,540
3815,63.583,428.0,677.0,13.0,12.0,960,540
3816,63.6,424.0,674.0,13.0,12.0,960,540
3817,63.617,421.0,668.0,13.0,12.0,960,540
3818,63.633,420.0,666.0,13.0,12.0,960,540
3819,63.65,419.0,663.0,13.0,12.0,960,540
3820,63.667,417.0,661.0,13.0,12.0,960,540
3821,63.683,418.0,661.0,13.0,12.0,960,540
3822,63.7,418.0,660.0,13.0,12.0,960,540
3823,63.717,417.0,660.0,13.0,12.0,960,540
3824,63.733,418.0,661.0,13.0,12.0,960,540
3825,63.75,418.0,661.0,13.0,12.0,960,540
3826,63.767,418.0,659.0,13.0,12.0,960,540
3827,63.783,419.0,659.0,13.0,12.0,960,540
3828,63.8,419.0,658.0,13.0,12.0,960,540
3829,63.817,419.0,657.0,13.0,12.0,960,540
3830,63.833,419.0,657.0,13.0,12.0,960,540
3831,63.85,419.0,657.0,13.0,12.0,960,540
3832,63.867,419.0,657.0,13.0,12.0,960,540
3833,63.883,418.0,657.0,13.0,12.0,960,540
3834,63.9,418.0,655.0,13.0,12.0,960,540
3835,63.917,416.0,652.0,13.0,12.0,960,540
3836,63.933,412.0,644.0,13.0,12.0,960,540
3837,63.95,408.0,634.0,13.0,12.0,960,540
3838,63.967,404.0,623.0,13.0,12.0,960,540
3839,63.983,402.0,610.0,13.0,12.0,960,540
3840,64.0,400.0,594.0,13.0,12.0,960,540
3841,64.017,398.0,584.0,13.0,12.0,960,540
3842,64.033,397.0,575.0,13.0,12.0,960,540
3843,64.05,395.0,565.0,13.0,12.0,960,540
3844,64.067,392.0,560.0,13.0,12.0,960,540
3845,64.083,390.0,555.0,13.0,12.0,960,540
3846,64.1,389.0,555.0,13.0,12.0,960,540
3847,64.117,389.0,553.0,13.0,12.0,960,540
3848,64.133,389.0,552.0,13.0,12.0,960,540
3849,64.15,389.0,551.0,13.0,12.0,960,540
3850,64.167,389.0,550.0,13.0,12.0,960,540
3851,64.183,388.0,549.0,13.0,12.0,960,540
3852,64.2,387.0,548.0,13.0,12.0,960,540
3853,64.217,387.0,548.0,13.0,12.0,960,540
3854,64.233,386.0,547.0,13.0,12.0,960,540
3855,64.25,385.0,546.0,13.0,12.0,960,540
3856,64.267,385.0,545.0,13.0,12.0,960,540
3857,64.283,385.0,543.0,13.0,12.0,960,540
3858,64.3,383.0,541.0,13.0,12.0,960,540
3859,64.317,382.0,539.0,13.0,12.0,960,540
3860,64.333,381.0,537.0,13.0,12.0,960,540
3861,64.35,381.0,537.0,13.0,12.0,960,540
3862,64.367,380.0,537.0,13.0,12.0,960,540
3863,64.383,381.0,537.0,13.0,12.0,960,540
3864,64.4,380.0,537.0,13.0,12.0,960,540
3865,64.417,381.0,538.0,13.0,12.0,960,540
3866,64.433,382.0,540.0,13.0,12.0,960,540
3867,64.45,385.0,541.0,13.0,12.0,960,540
3868,64.467,396.0,543.0,13.0,12.0,960,540
3869,64.483,,,,,960,540
3870,64.5,471.0,537.0,12.0,10.0,960,540
3871,64.517,,,,,960,540
3872,64.533,482.0,652.0,11.0,9.0,960,540
3873,64.55,,,,,960,540
3874,64.567,515.0,272.0,12.0,11.0,960,540
3875,64.583,,,,,960,540
3876,64.6,562.0,418.0,10.0,9.0,960,540
3877,64.617,,,,,960,540
3878,64.633,603.0,414.0,10.0,9.0,960,540
3879,64.65,611.0,412.0,10.0,9.0,960,540
3880,64.667,615.0,413.0,10.0,9.0,960,540
3881,64.683,617.0,413.0,10.0,9.0,960,540
3882,64.7,617.0,413.0,10.0,9.0,960,540
3883,64.717,618.0,413.0,10.0,9.0,960,540
3884,64.733,620.0,412.0,10.0,9.0,960,540
3885,64.75,623.0,411.0,10.0,9.0,960,540
3886,64.767,626.0,411.0,10.0,9.0,960,540
3887,64.783,629.0,411.0,10.0,9.0,960,540
3888,64.8,632.0,411.0,10.0,9.0,960,540
3889,64.817,634.0,411.0,10.0,9.0,960,540
3890,64.833,635.0,411.0,10.0,9.0,960,540
3891,64.85,635.0,412.0,10.0,9.0,960,540
3892,64.867,636.0,412.0,10.0,9.0,960,540
3893,64.883,636.0,412.0,10.0,9.0,960,540
3894,64.9,636.0,412.0,10.0,9.0,960,540
3895,64.917,636.0,413.0,10.0,9.0,960,540
3896,64.933,637.0,412.0,10.0,9.0,960,540
3897,64.95,637.0,413.0,10.0,9.0,960,540
3898,64.967,637.0,415.0,10.0,9.0,960,540
3899,64.983,637.0,416.0,10.0,9.0,960,540
3900,65.0,638.0,416.0,10.0,9.0,960,540
3901,65.017,638.0,417.0,10.0,9.0,960,540
3902,65.033,638.0,417.0,10.0,9.0,960,540
3903,65.05,638.0,417.0,10.0,9.0,960,540
3904,65.067,636.0,416.0,10.0,9.0,960,540
3905,65.083,630.0,415.0,10.0,9.0,960,540
3906,65.1,620.0,413.0,10.0,9.0,960,540
3907,65.117,610.0,412.0,10.0,9.0,960,540
3908,65.133,,,,,960,540
3909,65.15,579.0,409.0,10.0,10.0,960,540
3910,65.167,567.0,407.0,10.0,10.0,960,540
3911,65.183,553.0,407.0,10.0,10.0,960,540
3912,65.2,543.0,406.0,10.0,10.0,960,540
3913,65.217,538.0,406.0,10.0,10.0,960,540
3914,65.233,536.0,406.0,10.0,10.0,960,540
3915,65.25,535.0,406.0,10.0,10.0,960,540
3916,65.267,534.0,405.0,10.0,10.0,960,540
3917,65.283,533.0,404.0,10.0,10.0,960,540
3918,65.3,531.0,405.0,10.0,10.0,960,540
3919,65.317,529.0,405.0,10.0,10.0,960,540
3920,65.333,527.0,405.0,10.0,10.0,960,540
3921,65.35,524.0,405.0,10.0,10.0,960,540
3922,65.367,522.0,406.0,10.0,10.0,960,540
3923,65.383,518.0,407.0,10.0,10.0,960,540
3924,65.4,515.0,407.0,10.0,10.0,960,540
3925,65.417,513.0,408.0,10.0,10.0,960,540
3926,65.433,511.0,409.0,10.0,10.0,960,540
3927,65.45,512.0,408.0,10.0,10.0,960,540
3928,65.467,511.0,408.0,10.0,10.0,960,540
3929,65.483,512.0,409.0,10.0,10.0,960,540
3930,65.5,514.0,410.0,10.0,10.0,960,540
3931,65.517,520.0,411.0,10.0,10.0,960,540
3932,65.533,537.0,412.0,10.0,10.0,960,540
3933,65.55,,,,,960,540
3934,65.567,652.0,271.0,11.0,10.0,960,540
3935,65.583,,,,,960,540
3936,65.6,732.0,278.0,10.0,9.0,960,540
3937,65.617,,,,,960,540
3938,65.633,1048.0,350.0,10.0,9.0,960,540
3939,65.65,,,,,960,540
3940,65.667,,,,,960,540
3941,65.683,1582.0,255.0,16.0,13.0,960,540
3942,65.7,1587.0,259.0,16.0,13.0,960,540
3943,65.717,1590.0,263.0,16.0,13.0,960,540
3944,65.733,1592.0,267.0,16.0,13.0,960,540
3945,65.75,1592.0,269.0,16.0,13.0,960,540
3946,65.767,1593.0,270.0,16.0,13.0,960,540
3947,65.783,1594.0,271.0,16.0,13.0,960,540
3948,65.8,1595.0,271.0,16.0,13.0,960,540
3949,65.817,1597.0,271.0,16.0,13.0,960,540
3950,65.833,1603.0,271.0,16.0,13.0,960,540
3951,65.85,1608.0,272.0,16.0,13.0,960,540
3952,65.867,1613.0,272.0,16.0,13.0,960,540
3953,65.883,1616.0,272.0,16.0,13.0,960,540
3954,65.9,1615.0,271.0,16.0,13.0,960,540
3955,65.917,1616.0,271.0,16.0,13.0,960,540
3956,65.933,1616.0,271.0,16.0,13.0,960,540
3957,65.95,1616.0,272.0,16.0,13.0,960,540
3958,65.967,1617.0,271.0,16.0,13.0,960,540
3959,65.983,1621.0,268.0,16.0,13.0,960,540
3960,66.0,1627.0,265.0,16.0,13.0,960,540
3961,66.017,,,,,960,540
3962,66.033,898.0,301.0,9.0,10.0,960,540
3963,66.05,907.0,293.0,9.0,10.0,960,540
3964,66.067,,,,,960,540
3965,66.083,1206.0,326.0,11.0,10.0,960,540
3966,66.1,1221.0,315.0,11.0,10.0,960,540
3967,66.117,1230.0,309.0,11.0,10.0,960,540
3968,66.133,1235.0,304.0,11.0,10.0,960,540
3969,66.15,1239.0,299.0,11.0,10.0,960,540
3970,66.167,1239.0,296.0,11.0,10.0,960,540
3971,66.183,1239.0,295.0,11.0,10.0,960,540
3972,66.2,1239.0,295.0,11.0,10.0,960,540
3973,66.217,1239.0,294.0,11.0,10.0,960,540
3974,66.233,1239.0,294.0,11.0,10.0,960,540
3975,66.25,1239.0,293.0,11.0,10.0,960,540
3976,66.267,1239.0,292.0,11.0,10.0,960,540
3977,66.283,1239.0,292.0,11.0,10.0,960,540
3978,66.3,1240.0,290.0,11.0,10.0,960,540
3979,66.317,1241.0,289.0,11.0,10.0,960,540
3980,66.333,1242.0,288.0,11.0,10.0,960,540
3981,66.35,1242.0,287.0,11.0,10.0,960,540
3982,66.367,1244.0,287.0,11.0,10.0,960,540
3983,66.383,1244.0,286.0,11.0,10.0,960,540
3984,66.4,1245.0,286.0,11.0,10.0,960,540
3985,66.417,1245.0,286.0,11.0,10.0,960,540
3986,66.433,1245.0,286.0,11.0,10.0,960,540
3987,66.45,1245.0,286.0,11.0,10.0,960,540
3988,66.467,1244.0,286.0,11.0,10.0,960,540
3989,66.483,1246.0,292.0,11.0,10.0,960,540
3990,66.5,1247.0,302.0,11.0,10.0,960,540
3991,66.517,1248.0,310.0,11.0,10.0,960,540
3992,66.533,,,,,960,540
3993,66.55,1257.0,357.0,11.0,9.0,960,540
3994,66.567,1259.0,369.0,11.0,9.0,960,540
3995,66.583,,,,,960,540
3996,66.6,1045.0,31.0,11.0,13.0,960,540
3997,66.617,1046.0,43.0,11.0,13.0,960,540
3998,66.633,,,,,960,540
3999,66.65,1278.0,454.0,11.0,10.0,960,540
4000,66.667,1278.0,459.0,11.0,10.0,960,540
4001,66.683,1277.0,467.0,11.0,10.0,960,540
4002,66.7,1278.0,470.0,11.0,10.0,960,540
4003,66.717,1277.0,471.0,11.0,10.0,960,540
4004,66.733,1277.0,472.0,11.0,10.0,960,540
4005,66.75,1277.0,473.0,11.0,10.0,960,540
4006,66.767,1275.0,474.0,11.0,10.0,960,540
4007,66.783,1274.0,474.0,11.0,10.0,960,540
4008,66.8,1274.0,475.0,11.0,10.0,960,540
4009,66.817,1272.0,475.0,11.0,10.0,960,540
4010,66.833,1273.0,476.0,11.0,10.0,960,540
4011,66.85,1271.0,476.0,11.0,10.0,960,540
4012,66.867,1272.0,476.0,11.0,10.0,960,540
4013,66.883,1271.0,476.0,11.0,10.0,960,540
4014,66.9,1270.0,476.0,11.0,10.0,960,540
4015,66.917,1270.0,476.0,11.0,10.0,960,540
4016,66.933,1269.0,476.0,11.0,10.0,960,540
4017,66.95,1270.0,476.0,11.0,10.0,960,540
4018,66.967,1267.0,479.0,11.0,10.0,960,540
4019,66.983,1266.0,481.0,11.0,10.0,960,540
4020,67.0,1261.0,486.0,11.0,10.0,960,540
4021,67.017,1252.0,502.0,11.0,10.0,960,540
4022,67.033,1244.0,515.0,11.0,10.0,960,540
4023,67.05,,,,,960,540
4024,67.067,1229.0,545.0,11.0,9.0,960,540
4025,67.083,1219.0,556.0,11.0,9.0,960,540
4026,67.1,1209.0,571.0,11.0,9.0,960,540
4027,67.117,1204.0,578.0,11.0,9.0,960,540
4028,67.133,1201.0,583.0,11.0,9.0,960,540
4029,67.15,1197.0,588.0,11.0,9.0,960,540
4030,67.167,1194.0,594.0,11.0,9.0,960,540
4031,67.183,1194.0,596.0,11.0,9.0,960,540
4032,67.2,1193.0,599.0,11.0,9.0,960,540
4033,67.217,1193.0,600.0,11.0,9.0,960,540
4034,67.233,1194.0,600.0,11.0,9.0,960,540
4035,67.25,1197.0,602.0,11.0,9.0,960,540
4036,67.267,1200.0,602.0,11.0,9.0,960,540
4037,67.283,1203.0,603.0,11.0,9.0,960,540
4038,67.3,1207.0,601.0,11.0,9.0,960,540
4039,67.317,1209.0,601.0,11.0,9.0,960,540
4040,67.333,1209.0,600.0,11.0,9.0,960,540
4041,67.35,1211.0,601.0,11.0,9.0,960,540
4042,67.367,1211.0,601.0,11.0,9.0,960,540
4043,67.383,1211.0,600.0,11.0,9.0,960,540
4044,67.4,1211.0,601.0,11.0,9.0,960,540
4045,67.417,1210.0,599.0,11.0,9.0,960,540
4046,67.433,1208.0,598.0,11.0,9.0,960,540
4047,67.45,1199.0,594.0,11.0,9.0,960,540
4048,67.467,1187.0,590.0,11.0,9.0,960,540
4049,67.483,1175.0,587.0,11.0,9.0,960,540
4050,67.5,,,,,960,540
4051,67.517,,,,,960,540
4052,67.533,,,,,960,540
4053,67.55,883.0,235.0,10.0,10.0,960,540
4054,67.567,874.0,231.0,10.0,10.0,960,540
4055,67.583,868.0,229.0,10.0,10.0,960,540
4056,67.6,866.0,226.0,10.0,10.0,960,540
4057,67.617,865.0,224.0,10.0,10.0,960,540
4058,67.633,863.0,221.0,10.0,10.0,960,540
4059,67.65,861.0,219.0,10.0,10.0,960,540
4060,67.667,859.0,218.0,10.0,10.0,960,540
4061,67.683,858.0,216.0,10.0,10.0,960,540
4062,67.7,857.0,215.0,10.0,10.0,960,540
4063,67.717,856.0,214.0,10.0,10.0,960,540
4064,67.733,854.0,214.0,10.0,10.0,960,540
4065,67.75,852.0,213.0,10.0,10.0,960,540
4066,67.767,851.0,213.0,10.0,10.0,960,540
4067,67.783,852.0,213.0,10.0,10.0,960,540
4068,67.8,852.0,213.0,10.0,10.0,960,540
